dateReference,codeUic,nomGare,nomCommune,passagesTer,passagesIntercites,passagesTgv,passagesAutre,totalPassages
20261210,87393587,Tillières sur Avre,TILLIERES-SUR-AVRE,0,0,0,0,0
20261210,87316752,Feuquerolles,FEUQUIERES-EN-VIMEU,0,0,0,0,0
20261210,87681825,Villeneuve Saint-Georges,VILLENEUVE-SAINT-GEORGES,0,0,0,0,0
20261210,87586446,Trentels-Ladignac,TRENTELS,0,0,0,0,0
20261210,87113746,Nogent le Perreux,LE PERREUX-SUR-MARNE,0,0,0,0,0
20261210,87492108,Les Ardoines,VITRY-SUR-SEINE,0,0,0,0,0
20261210,87272039,Seugy,SEUGY,0,0,0,0,0
20261210,87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,0,0,0,0,0
20261210,87328328,Bibliothèque François Mitterrand,PARIS,0,0,0,0,0
20261210,87366922,Saint-Germain Bel Air Fourqueux,SAINT-GERMAIN-EN-LAYE,0,0,0,0,0
20261210,87393603,Bourth,BOURTH,0,0,0,0,0
20261210,87608802,Créteil-Pompadour,CRETEIL,0,0,0,0,0
20261210,87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,0,0,0,0,0
20261210,87381814,Vaux sur Seine,VAUX-SUR-SEINE,0,0,0,0,0
20261210,87595280,Douzillac,DOUZILLAC,0,0,0,0,0
20261210,87286740,Tressin,TRESSIN,0,0,0,0,0
20261210,87113894,Freinville-Sevran,SEVRAN,0,0,0,0,0
20261210,87757518,Fréjus Gare auto train,FREJUS,0,0,0,0,0
20261210,87141564,Pulligny Autrey,AUTREY,0,0,0,0,0
20261210,87684100,Montigny sur Loing,MONTIGNY-SUR-LOING,0,0,0,0,0
20261210,87597781,Lavaveix les Mines,LAVAVEIX-LES-MINES,0,0,0,0,0
20261210,87595728,Mauzens Miremont,MAUZENS-ET-MIREMONT,0,0,0,0,0
20261210,87276592,Gros Noyer-Saint-Prix,ERMONT,0,0,0,0,0
20261210,87171355,Mont Notre Dame,MONT-NOTRE-DAME,0,0,0,0,0
20261210,87391565,Clamart,CLAMART,0,0,0,0,0
20261210,87545145,Etréchy,ETRECHY,0,0,0,0,0
20261210,87611954,Route de Launaguet,TOULOUSE,0,0,0,0,0
20261210,87193813,Lemberg,LEMBERG,0,0,0,0,0
20261210,87673673,Louhossoa,LOUHOSSOA,0,0,0,0,0
20261210,87276162,Chaponval,AUVERS-SUR-OISE,0,0,0,0,0
20261210,87276071,Franconville-Le Plessis Bouchard,FRANCONVILLE,0,0,0,0,0
20261210,87334482,Neuville Université,NEUVILLE-SUR-OISE,0,0,0,0,0
20261210,87381038,Avenue Foch,PARIS,0,0,0,0,0
20261210,87116210,Tournan,TOURNAN-EN-BRIE,0,0,0,0,0
20261210,87286260,Comines France,COMINES,0,0,0,0,0
20261210,87271452,Villepinte,VILLEPINTE,0,0,0,0,0
20261210,87618082,Golfech,GOLFECH,0,0,0,0,0
20261210,87641316,Pontgibaud,PONTGIBAUD,0,0,0,0,0
20261210,87276667,Méry sur Oise,MERY-SUR-OISE,0,0,0,0,0
20261210,87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,0,0,0,0,0
20261210,87272021,Villaines,VILLAINES-SOUS-BOIS,0,0,0,0,0
20261210,87683607,Augy Vaux,AUGY,0,0,0,0,0
20261210,87684118,Bourron Marlotte Grez,BOURRON-MARLOTTE,0,0,0,0,0
20261210,87444604,Sainte-Gauburge,SAINTE-GAUBURGE-SAINTE-COLOMBE,0,0,0,0,0
20261210,87271445,Sevran-Beaudottes,SEVRAN,0,0,0,0,0
20261210,87144048,Lepanges,LEPANGES-SUR-VOLOGNE,0,0,0,0,0
20261210,87271395,Le Bourget,LE BOURGET,0,0,0,0,0
20261210,87386656,Vernouillet Verneuil,VERNEUIL-SUR-SEINE,0,0,0,0,0
20261210,87988717,Lycée Henri Sellier,LIVRY-GARGAN,0,0,0,0,0
20261210,87144204,Poussay,POUSSAY,0,0,0,0,0
20261210,87734509,Noiretable,NOIRETABLE,0,0,0,0,0
20261210,87546192,Pont de Rungis - Aéroport d'Orly,THIAIS,0,0,0,0,0
20261210,87413708,Harfleur Halte,HARFLEUR,0,0,0,0,0
20261210,87611947,Lalande Eglise,TOULOUSE,0,0,0,0,0
20261210,87681007,Corbeil Essonnes,CORBEIL-ESSONNES,0,0,0,0,0
20261210,87641472,Le Mont Dore,MONT-DORE,0,0,0,0,0
20261210,87592881,Exideuil sur Vienne,EXIDEUIL-SUR-VIENNE,0,0,0,0,0
20261210,87116046,Emerainville-Pontault Combault,PONTAULT-COMBAULT,0,0,0,0,0
20261210,87276105,Saint-Ouen l'Aumône,SAINT-OUEN-L'AUMONE,0,0,0,0,0
20261210,87382887,Viroflay Rive Droite,VIROFLAY,0,0,0,0,0
20261210,87413724,Montivilliers,MONTIVILLIERS,0,0,0,0,0
20261210,87113845,Les Coquetiers,VILLEMOMBLE,0,0,0,0,0
20261210,87191601,Basse Ham,BASSE-HAM,0,0,0,0,0
20261210,87595538,Milhac d'Auberoche,BASSILLAC ET AUBEROCHE,0,0,0,0,0
20261210,87682138,Boussy Saint-Antoine,BOUSSY-SAINT-ANTOINE,0,0,0,0,0
20261210,87682500,Vosves,DAMMARIE-LES-LYS,0,0,0,0,0
20261210,87141572,Ceintrey,CEINTREY,0,0,0,0,0
20261210,87545194,Brétigny,BRETIGNY-SUR-ORGE,0,0,0,0,0
20261210,87761494,Saint-Péray,SAINT-PERAY,0,0,0,0,0
20261210,87171371,Fère en Tardenois,FERE-EN-TARDENOIS,0,0,0,0,0
20261210,87382655,Cergy le Haut,CERGY,0,0,0,0,0
20261210,87276675,Mériel,MERIEL,0,0,0,0,0
20261210,87381558,Juziers,JUZIERS,0,0,0,0,0
20261210,87141549,Xeuilley,XEUILLEY,0,0,0,0,0
20261210,87381228,Chaumont en Vexin,CHAUMONT-EN-VEXIN,0,0,0,0,0
20261210,87381426,Saint-Ouen l'Aumône Eglise,SAINT-OUEN-L'AUMONE,0,0,0,0,0
20261210,87393116,Bellevue,MEUDON,0,0,0,0,0
20261210,87393470,Marchezais Broué,BROUE,0,0,0,0,0
20261210,87545178,Bouray,LARDY,0,0,0,0,0
20261210,87382341,Sèvres Ville d'Avray,SEVRES,0,0,0,0,0
20261210,87116285,Mouroux,MOUROUX,0,0,0,0,0
20261210,87381186,Santeuil le Perchay,SANTEUIL,0,0,0,0,0
20261210,87545236,Savigny sur Orge,SAVIGNY-SUR-ORGE,0,0,0,0,0
20261210,87545210,Sainte-Geneviève des Bois,SAINTE-GENEVIEVE-DES-BOIS,0,0,0,0,0
20261210,87141531,Bainville,BAINVILLE-SUR-MADON,0,0,0,0,0
20261210,87111278,Porte de Clichy,PARIS,0,0,0,0,0
20261210,87276253,Louvres,LOUVRES,0,0,0,0,0
20261210,87546226,Les Saules,ORLY,0,0,0,0,0
20261210,87271247,Saint-Ouen,SAINT-OUEN-SUR-SEINE,0,0,0,0,0
20261210,87393405,Fontenay le Fleury,FONTENAY-LE-FLEURY,0,0,0,0,0
20261210,87444570,Nonant le Pin,MERLERAULT-LE-PIN,0,0,0,0,0
20261210,87583468,Roumazieres Loubert,TERRES-DE-HAUTE-CHARENTE,0,0,0,0,0
20261210,87382267,Vaucresson,VAUCRESSON,0,0,0,0,0
20261210,87682112,Yerres,YERRES,0,0,0,0,0
20261210,87393082,Meudon Val Fleury,MEUDON,0,0,0,0,0
20261210,87595215,La Cave,MARSAC-SUR-L'ISLE,0,0,0,0,0
20261210,87592451,Vaulry,VAULRY,0,0,0,0,0
20261210,87116103,Meaux,MEAUX,0,0,0,0,0
20261210,87276485,Bouffémont-Moisselles,BOUFFEMONT,0,0,0,0,0
20261210,87164780,Stade de France Saint-Denis,SAINT-DENIS,0,0,0,0,0
20261210,87381269,Sérifontaine,SERIFONTAINE,0,0,0,0,0
20261210,87386730,Aubergenville-Elisabethville,AUBERGENVILLE,0,0,0,0,0
20261210,87276444,Boran sur Oise,BORAN-SUR-OISE,0,0,0,0,0
20261210,87276386,Sarcelles-Saint-Brice,SAINT-BRICE-SOUS-FORET,0,0,0,0,0
20261210,87641464,La Bourboule,LA BOURBOULE,0,0,0,0,0
20261210,87381897,Conflans Sainte-Honorine,CONFLANS-SAINTE-HONORINE,0,0,0,0,0
20261210,87316745,Acheux-Franleu,CHEPY,0,0,0,0,0
20261210,87611871,Malause,MALAUSE,0,0,0,0,0
20261210,87611111,Lestelle,LESTELLE-DE-SAINT-MARTORY,0,0,0,0,0
20261210,87287243,Cobrieux,GENECH,0,0,0,0,0
20261210,87545509,Saint-Chéron,SAINT-CHERON,0,0,0,0,0
20261210,87141648,Diarville,HOUSSEVILLE,0,0,0,0,0
20261210,87444232,Couliboeuf,MORTEAUX-COULIBOEUF,0,0,0,0,0
20261210,87393884,Villiers Neauphles Pontchartrain,VILLIERS-SAINT-FREDERIC,0,0,0,0,0
20261210,87393108,Meudon,MEUDON,0,0,0,0,0
20261210,87491134,Clion sur Seugne,CLION,0,0,0,0,0
20261210,87113522,Le Chénay Gagny,GAGNY,0,0,0,0,0
20261210,87381129,Clichy-Levallois,LEVALLOIS-PERRET,0,0,0,0,0
20261210,87382002,Bécon les Bruyères,COURBEVOIE,0,0,0,0,0
20261210,87271486,Parc des Expositions,VILLEPINTE,0,0,0,0,0
20261210,87276154,Pont Petit,SAINT-OUEN-L'AUMONE,0,0,0,0,0
20261210,87381095,Le Stade,COLOMBES,0,0,0,0,0
20261210,87683706,Voutenay,VOUTENAY-SUR-CURE,0,0,0,0,0
20261210,87116301,Coulommiers,COULOMMIERS,0,0,0,0,0
20261210,87276089,Montigny-Beauchamp,BEAUCHAMP,0,0,0,0,0
20261210,87595553,Limeyrat,LIMEYRAT,0,0,0,0,0
20261210,87171256,Montbré,MONTBRE,0,0,0,0,0
20261210,87485060,Marans,MARANS,0,0,0,0,0
20261210,87413351,Bolbec Nointot,BOLBEC,0,0,0,0,0
20261210,87144386,Colroy Lubine,PROVENCHERES-ET-COLROY,0,0,0,0,0
20261210,87271411,Aulnay sous Bois,AULNAY-SOUS-BOIS,0,0,0,0,0
20261210,87751644,Saint-Louis les Aygalades,MARSEILLE,0,0,0,0,0
20261210,87594424,Larche,SAINT-PANTALEON-DE-LARCHE,0,0,0,0,0
20261210,87271148,Epinay sur Seine,EPINAY-SUR-SEINE,0,0,0,0,0
20261210,87415646,Saint-Pierre du Vauvray,SAINT-PIERRE-DU-VAUVRAY,0,0,0,0,0
20261210,87413732,Epouville,EPOUVILLE,0,0,0,0,0
20261210,87116293,Vaires-Torcy,VAIRES-SUR-MARNE,0,0,0,0,0
20261210,87276758,Nointel-Mours,NOINTEL,0,0,0,0,0
20261210,87682161,Cesson,CESSON,0,0,0,0,0
20261210,87113803,Les Yvris Noisy le Grand,NOISY-LE-GRAND,0,0,0,0,0
20261210,87747519,Pont de Claix,LE PONT-DE-CLAIX,0,0,0,0,0
20261210,87382861,Versailles Rive Droite,VERSAILLES,0,0,0,0,0
20261210,87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,0,0,0,0,0
20261210,87681510,Buno Gironville,BUNO-BONNEVAUX,0,0,0,0,0
20261210,87431791,Rougemont Chanteloup,SEVRAN,0,0,0,0,0
20261210,87144220,Hymont Mattaincourt,HYMONT,0,0,0,0,0
20261210,87276261,Survilliers-Fosses,FOSSES,0,0,0,0,0
20261210,87381475,Chanteloup les Vignes,CHANTELOUP-LES-VIGNES,0,0,0,0,0
20261210,87681452,La Ferté Alais,LA FERTE-ALAIS,0,0,0,0,0
20261210,87381806,Triel sur Seine,TRIEL-SUR-SEINE,0,0,0,0,0
20261210,87682211,Fontainebleau-Avon,AVON,0,0,0,0,0
20261210,87113878,Allée de la Tour-Rendez-Vous,VILLEMOMBLE,0,0,0,0,0
20261210,87381046,Avenue Henri Martin,PARIS,0,0,0,0,0
20261210,87386003,La Garenne-Colombes,LA GARENNE-COLOMBES,0,0,0,0,0
20261210,87381590,Mantes Station,MANTES-LA-JOLIE,0,0,0,0,0
20261210,87191312,Kuntzig,KUNTZIG,0,0,0,0,0
20261210,87287235,Bouvines,CYSOING,0,0,0,0,0
20261210,87382218,La Défense,PUTEAUX,0,0,0,0,0
20261210,87272146,Les Grésillons,GENNEVILLIERS,0,0,0,0,0
20261210,87381657,Achères,ACHERES,0,0,0,0,0
20261210,87276097,Pierrelaye,PIERRELAYE,0,0,0,0,0
20261210,87682401,Livry sur Seine,LIVRY-SUR-SEINE,0,0,0,0,0
20261210,87116087,Mormant,MORMANT,0,0,0,0,0
20261210,87381202,La Villetertre,LAVILLETERTRE,0,0,0,0,0
20261210,87393439,Garancières la Queue,GARANCIERES,0,0,0,0,0
20261210,87382366,Le Val d'Or,SAINT-CLOUD,0,0,0,0,0
20261210,87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,0,0,0,0,0
20261210,87286229,Wambrechies,WAMBRECHIES,0,0,0,0,0
20261210,87393322,Pont du Garigliano (Boulevard Victor),PARIS,0,0,0,0,0
20261210,87381483,Maurecourt,ANDRESY,0,0,0,0,0
20261210,87276394,Ecouen-Ezanville,EZANVILLE,0,0,0,0,0
20261210,87684415,Malesherbes,LE MALESHERBOIS,0,0,0,0,0
20261210,87382333,Chaville Rive Droite,CHAVILLE,0,0,0,0,0
20261210,87682187,Savigny le Temple-Nandy,SAVIGNY-LE-TEMPLE,0,0,0,0,0
20261210,87393215,Viroflay Rive Gauche,VIROFLAY,0,0,0,0,0
20261210,87681247,Le Vert de Maisons,ALFORTVILLE,0,0,0,0,0
20261210,87393876,Noisy le Roi,NOISY-LE-ROI,0,0,0,0,0
20261210,87116277,Faremoutiers-Pommeuse,POMMEUSE,0,0,0,0,0
20261210,87682278,Moret-Veneux les Sablons,MORET-LOING-ET-ORVANNE,0,0,0,0,0
20261210,87393462,Houdan,HOUDAN,0,0,0,0,0
20261210,87193631,Sarreinsming,SARREINSMING,0,0,0,0,0
20261210,87381731,Nézel-Aulnay,NEZEL,0,0,0,0,0
20261210,87174441,Saint-Hilaire au Temple,LA NEUVILLE-AU-TEMPLE,0,0,0,0,0
20261210,87545228,Epinay sur Orge,EPINAY-SUR-ORGE,0,0,0,0,0
20261210,87271528,Mitry-Claye,MITRY-MORY,0,0,0,0,0
20261210,87272054,Thieux-Nantouillet,NANTOUILLET,0,0,0,0,0
20261210,87381582,Limay,LIMAY,0,0,0,0,0
20261210,87271122,Epinay-Villetaneuse,EPINAY-SUR-SEINE,0,0,0,0,0
20261210,87476408,Belz Ploêmel,PLOEMEL,0,0,0,0,0
20261210,87594747,Bétaille,BETAILLE,0,0,0,0,0
20261210,87393165,Porchefontaine,VERSAILLES,0,0,0,0,0
20261210,87276550,Belloy-Saint-Martin,BELLOY-EN-FRANCE,0,0,0,0,0
20261210,87491043,Taillebourg,TAILLEBOURG,0,0,0,0,0
20261210,87174821,Suippes,SUIPPES,0,0,0,0,0
20261210,87413336,Virville Manneville,VIRVILLE,0,0,0,0,0
20261210,87681411,Mennecy,MENNECY,0,0,0,0,0
20261210,87317487,Quesnoy le Montant,QUESNOY-LE-MONTANT,0,0,0,0,0
20261210,87393223,Saint-Cyr,SAINT-CYR-L'ECOLE,0,0,0,0,0
20261210,87191338,Metzervisse,METZERVISSE,0,0,0,0,0
20261210,87681395,Le Bras de Fer,EVRY-COURCOURONNES,0,0,0,0,0
20261210,87393207,Chaville Rive Gauche,CHAVILLE,0,0,0,0,0
20261210,87391532,Vanves-Malakoff,MALAKOFF,0,0,0,0,0
20261210,87191320,Distroff,DISTROFF,0,0,0,0,0
20261210,87113860,Gargan,LES PAVILLONS-SOUS-BOIS,0,0,0,0,0
20261210,87116400,Montry-Condé,MONTRY,0,0,0,0,0
20261210,87684241,Ferrières-Fontenay,FONTENAY-SUR-LOING,0,0,0,0,0
20261210,87396226,Crissé,CRISSE,0,0,0,0,0
20261210,87276659,Frépillon,FREPILLON,0,0,0,0,0
20261210,87594671,Lubersac,LUBERSAC,0,0,0,0,0
20261210,87116699,Oulchy-Brény,BRENY,0,0,0,0,0
20261210,87393652,Petit Vaux,EPINAY-SUR-ORGE,0,0,0,0,0
20261210,87287219,Anstaing,ANSTAING,0,0,0,0,0
20261210,87116111,Chelles-Gournay,CHELLES,0,0,0,0,0
20261210,87381848,Argenteuil,ARGENTEUIL,0,0,0,0,0
20261210,87381145,Osny,OSNY,0,0,0,0,0
20261210,87393892,Montfort l'Amaury Méré,MERE,0,0,0,0,0
20261210,87113514,Gagny,GAGNY,0,0,0,0,0
20261210,87286781,Cysoing,CYSOING,0,0,0,0,0
20261210,87681486,Maisse,MAISSE,0,0,0,0,0
20261210,87681353,Grand-Bourg,RIS-ORANGIS,0,0,0,0,0
20261210,87381715,Mareil sur Mauldre,MAREIL-SUR-MAULDRE,0,0,0,0,0
20261210,87682146,Combs la Ville-Quincy,COMBS-LA-VILLE,0,0,0,0,0
20261210,87381244,Gisors Embranchement,GISORS,0,0,0,0,0
20261210,87783761,Laissac,LAISSAC-SEVERAC L'EGLISE,0,0,0,0,0
20261210,87413716,Jacques Monod la Demi Lieue,MONTIVILLIERS,0,0,0,0,0
20261210,87681478,Boutigny,BOUTIGNY-SUR-ESSONNE,0,0,0,0,0
20261210,87386409,Houilles-Carrières sur Seine,HOUILLES,0,0,0,0,0
20261210,87271429,Sevran-Livry,SEVRAN,0,0,0,0,0
20261210,87546317,Chemin d'Antony,ANTONY,0,0,0,0,0
20261210,87276188,Sannois,SANNOIS,0,0,0,0,0
20261210,87476457,Quiberon,QUIBERON,0,0,0,0,0
20261210,87682542,Saint-Fargeau,SAINT-FARGEAU-PONTHIERRY,0,0,0,0,0
20261210,87382382,Puteaux,PUTEAUX,0,0,0,0,0
20261210,87276238,Les Noues,GOUSSAINVILLE,0,0,0,0,0
20261210,87645119,Visecamp sous Jallès,LACAPELLE-VIESCAMP,0,0,0,0,0
20261210,87545301,Ivry sur Seine,IVRY-SUR-SEINE,0,0,0,0,0
20261210,87547315,Saint-Michel Notre-Dame,PARIS,0,0,0,0,0
20261210,87615229,Campagne sur Aude,CAMPAGNE-SUR-AUDE,0,0,0,0,0
20261210,87276410,Précy sur Oise,PRECY-SUR-OISE,0,0,0,0,0
20261210,87276436,Domont,DOMONT,0,0,0,0,0
20261210,87444406,Houlgate,HOULGATE,0,0,0,0,0
20261210,87271585,Ormoy Villers,ORMOY-VILLERS,0,0,0,0,0
20261210,87386417,Sartrouville,SARTROUVILLE,0,0,0,0,0
20261210,87733675,Saint-Germain-en-Laye Bel-Air - Fourqueux,SAINT-GERMAIN-EN-LAYE,0,0,0,0,0
