codeUic,nomGare,nomCommune,voyageurs,annee
87116293,Vaires-Torcy,VAIRES-SUR-MARNE,892636,2020
87116293,Vaires-Torcy,VAIRES-SUR-MARNE,1457710,2021
87116293,Vaires-Torcy,VAIRES-SUR-MARNE,1888489,2022
87116293,Vaires-Torcy,VAIRES-SUR-MARNE,2055687,2023
87116293,Vaires-Torcy,VAIRES-SUR-MARNE,2266997,2024
87116301,Coulommiers,COULOMMIERS,997635,2015
87116301,Coulommiers,COULOMMIERS,1101461,2016
87116301,Coulommiers,COULOMMIERS,1212158,2017
87116301,Coulommiers,COULOMMIERS,1307147,2018
87116301,Coulommiers,COULOMMIERS,1413685,2019
87116301,Coulommiers,COULOMMIERS,640283,2020
87116301,Coulommiers,COULOMMIERS,1077277,2021
87116301,Coulommiers,COULOMMIERS,1167523,2022
87116301,Coulommiers,COULOMMIERS,1027083,2023
87116301,Coulommiers,COULOMMIERS,1132667,2024
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3561964,2015
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3668740,2016
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3760262,2017
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3784219,2018
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3821213,2019
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,1587104,2020
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,2624826,2021
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3156126,2022
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3498118,2023
87116319,Lagny-Thorigny,THORIGNY-SUR-MARNE,3857632,2024
87116327,Esbly,ESBLY,2166527,2015
87116327,Esbly,ESBLY,2236234,2016
87116327,Esbly,ESBLY,2296992,2017
87116327,Esbly,ESBLY,2311341,2018
87116327,Esbly,ESBLY,2338728,2019
87116327,Esbly,ESBLY,1069700,2020
87116327,Esbly,ESBLY,1615645,2021
87116327,Esbly,ESBLY,1931719,2022
87116327,Esbly,ESBLY,2046273,2023
87116327,Esbly,ESBLY,2256964,2024
87116400,Montry-Condé,MONTRY,64462,2015
87116400,Montry-Condé,MONTRY,61455,2016
87116400,Montry-Condé,MONTRY,58286,2017
87116400,Montry-Condé,MONTRY,54662,2018
87116400,Montry-Condé,MONTRY,50924,2019
87116400,Montry-Condé,MONTRY,23320,2020
87116400,Montry-Condé,MONTRY,54070,2021
87116400,Montry-Condé,MONTRY,42061,2022
87116400,Montry-Condé,MONTRY,66131,2023
87116400,Montry-Condé,MONTRY,72934,2024
87116491,Trilport,TRILPORT,1211959,2015
87116491,Trilport,TRILPORT,1222022,2016
87116491,Trilport,TRILPORT,1227870,2017
87116491,Trilport,TRILPORT,1208595,2018
87116491,Trilport,TRILPORT,1199192,2019
87116491,Trilport,TRILPORT,229698,2020
87116491,Trilport,TRILPORT,1099328,2021
87116491,Trilport,TRILPORT,990660,2022
87116491,Trilport,TRILPORT,1278641,2023
87116491,Trilport,TRILPORT,1409964,2024
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,318992,2015
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,318892,2016
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,317021,2017
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,308219,2018
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,302651,2019
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,116332,2020
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,209345,2021
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,250409,2022
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,337099,2023
87116509,Changis-Saint-Jean,CHANGIS-SUR-MARNE,371925,2024
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1994958,2015
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1959154,2016
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1904385,2017
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1804600,2018
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1747522,2019
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,833343,2020
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1912973,2021
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1443454,2022
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,1990462,2023
87116517,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,2195227,2024
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,727008,2015
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,730459,2016
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,728946,2017
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,692771,2018
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,675245,2019
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,329888,2020
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,549659,2021
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,536532,2022
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,616752,2023
87116558,Nanteuil-Saâcy,SAACY-SUR-MARNE,680118,2024
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,376537,2015
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,380751,2016
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,421798,2017
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,440909,2018
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,490265,2019
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,283466,2020
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,366146,2021
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,450012,2022
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,583297,2023
87116566,Nogent l'Artaud-Charly,NOGENT-L'ARTAUD,634014,2024
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,97565,2015
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,101564,2016
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,107151,2017
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,106910,2018
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,117503,2019
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,70385,2020
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,91229,2021
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,113397,2022
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,148629,2023
87116574,Chézy sur Marne,CHEZY-SUR-MARNE,164523,2024
87116582,Château Thierry,CHATEAU-THIERRY,1924022,2015
87116582,Château Thierry,CHATEAU-THIERRY,1786537,2016
87116582,Château Thierry,CHATEAU-THIERRY,1739984,2017
87116582,Château Thierry,CHATEAU-THIERRY,1604230,2018
87116582,Château Thierry,CHATEAU-THIERRY,1590892,2019
87116582,Château Thierry,CHATEAU-THIERRY,955709,2020
87116582,Château Thierry,CHATEAU-THIERRY,1191637,2021
87116582,Château Thierry,CHATEAU-THIERRY,1482999,2022
87116582,Château Thierry,CHATEAU-THIERRY,1874036,2023
87116582,Château Thierry,CHATEAU-THIERRY,2021333,2024
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,100521,2015
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,102504,2016
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,103988,2017
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,103680,2018
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,103553,2019
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,53243,2020
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,98675,2021
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,85504,2022
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,97916,2023
87116616,Isles-Armentières -Congis,ISLES-LES-MELDEUSES,108253,2024
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,329876,2015
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,344061,2016
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,356523,2017
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,362132,2018
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,370060,2019
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,176418,2020
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,319296,2021
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,307473,2022
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,329089,2023
87116632,Lizy sur Ourcq,LIZY-SUR-OURCQ,362933,2024
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,190715,2015
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,196972,2016
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,198756,2017
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,199897,2018
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,204707,2019
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,88925,2020
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,167305,2021
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,176703,2022
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,219181,2023
87116640,Crouy sur Ourcq,CROUY-SUR-OURCQ,222528,2024
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,90117,2015
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,98799,2016
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,104482,2017
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,105590,2018
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,114428,2019
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,62353,2020
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,82946,2021
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,107604,2022
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,92246,2023
87116665,Mareuil sur Ourcq,MAREUIL-SUR-OURCQ,93075,2024
87116673,La Ferté Milon,LA FERTE-MILON,123281,2015
87116673,La Ferté Milon,LA FERTE-MILON,120942,2016
87116673,La Ferté Milon,LA FERTE-MILON,118228,2017
87116673,La Ferté Milon,LA FERTE-MILON,119892,2018
87116673,La Ferté Milon,LA FERTE-MILON,128417,2019
87116673,La Ferté Milon,LA FERTE-MILON,72807,2020
87116673,La Ferté Milon,LA FERTE-MILON,99496,2021
87116673,La Ferté Milon,LA FERTE-MILON,133587,2022
87116673,La Ferté Milon,LA FERTE-MILON,127956,2023
87116673,La Ferté Milon,LA FERTE-MILON,137068,2024
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,103643,2015
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,104449,2016
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,104909,2017
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,103334,2018
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,102343,2019
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,9391,2020
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,110500,2021
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,84535,2022
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,110417,2023
87116731,Couilly-Saint-Germain-Quincy,SAINT-GERMAIN-SUR-MORIN,121776,2024
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,51920,2015
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,55391,2016
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,58900,2017
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,61424,2018
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,64214,2019
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,26840,2020
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,58772,2021
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,53041,2022
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,76628,2023
87116749,Villiers Montbarbin,CRECY-LA-CHAPELLE,84511,2024
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,172569,2015
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,179177,2016
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,185303,2017
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,187867,2018
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,190995,2019
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,84779,2020
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,197337,2021
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,157761,2022
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,219495,2023
87116772,Crécy la Chapelle,CRECY-LA-CHAPELLE,242076,2024
87118000,Troyes,TROYES,1001917,2015
87118000,Troyes,TROYES,969326,2016
87118000,Troyes,TROYES,1023685,2017
87118000,Troyes,TROYES,967315,2018
87118000,Troyes,TROYES,1008126,2019
87118000,Troyes,TROYES,674479,2020
87118000,Troyes,TROYES,853731,2021
87118000,Troyes,TROYES,1123886,2022
87118000,Troyes,TROYES,1335303,2023
87118000,Troyes,TROYES,1447394,2024
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,306218,2015
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,294493,2016
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,295097,2017
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,292078,2018
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,327208,2019
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,223817,2020
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,281232,2021
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,352333,2022
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,426999,2023
87118158,Romilly sur Seine,ROMILLY-SUR-SEINE,470006,2024
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,193690,2015
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,184383,2016
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,185590,2017
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,170247,2018
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,189318,2019
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,123943,2020
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,152315,2021
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,200463,2022
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,253163,2023
87118190,Nogent sur Seine,NOGENT-SUR-SEINE,277171,2024
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,43824,2015
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,36815,2016
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,38538,2017
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,38423,2018
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,44126,2019
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,31182,2020
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,35792,2021
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,52886,2022
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,61877,2023
87118257,Vendeuvre,VENDEUVRE-SUR-BARSE,66757,2024
87118299,Bar sur Aube,BAR-SUR-AUBE,83007,2015
87118299,Bar sur Aube,BAR-SUR-AUBE,81953,2016
87118299,Bar sur Aube,BAR-SUR-AUBE,83462,2017
87118299,Bar sur Aube,BAR-SUR-AUBE,74247,2018
87118299,Bar sur Aube,BAR-SUR-AUBE,89686,2019
87118299,Bar sur Aube,BAR-SUR-AUBE,79554,2020
87118299,Bar sur Aube,BAR-SUR-AUBE,75139,2021
87118299,Bar sur Aube,BAR-SUR-AUBE,85393,2022
87118299,Bar sur Aube,BAR-SUR-AUBE,105605,2023
87118299,Bar sur Aube,BAR-SUR-AUBE,111576,2024
87131961,Brion Montreal la Cluse,BRION,44243,2015
87131961,Brion Montreal la Cluse,BRION,38422,2016
87131961,Brion Montreal la Cluse,BRION,32521,2017
87131961,Brion Montreal la Cluse,BRION,32292,2018
87131961,Brion Montreal la Cluse,BRION,35922,2019
87131961,Brion Montreal la Cluse,BRION,25344,2020
87131961,Brion Montreal la Cluse,BRION,34660,2021
87131961,Brion Montreal la Cluse,BRION,46414,2022
87131961,Brion Montreal la Cluse,BRION,45871,2023
87131961,Brion Montreal la Cluse,BRION,51873,2024
87141002,Nancy,NANCY,7918088,2015
87141002,Nancy,NANCY,7633063,2016
87141002,Nancy,NANCY,7891228,2017
87141002,Nancy,NANCY,7582349,2018
87141002,Nancy,NANCY,8098462,2019
87141002,Nancy,NANCY,5160489,2020
87141002,Nancy,NANCY,6402271,2021
87141002,Nancy,NANCY,8320214,2022
87141002,Nancy,NANCY,9228582,2023
87141002,Nancy,NANCY,9213438,2024
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,25777,2015
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,27277,2016
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,30080,2017
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,32184,2018
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,41635,2019
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,30636,2020
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,34886,2021
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,47559,2022
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,56411,2023
87141010,Jarville la Malgrange,JARVILLE-LA-MALGRANGE,63383,2024
87141036,Foug,FOUG,10217,2015
87141036,Foug,FOUG,10024,2016
87141036,Foug,FOUG,9859,2017
87141036,Foug,FOUG,7761,2018
87141036,Foug,FOUG,7974,2019
87141036,Foug,FOUG,6301,2020
87141036,Foug,FOUG,6388,2021
87141036,Foug,FOUG,8384,2022
87141036,Foug,FOUG,10238,2023
87141036,Foug,FOUG,9672,2024
87141044,Toul,TOUL,232067,2015
87141044,Toul,TOUL,230441,2016
87141044,Toul,TOUL,258636,2017
87141044,Toul,TOUL,251538,2018
87141044,Toul,TOUL,274607,2019
87141044,Toul,TOUL,184300,2020
87141044,Toul,TOUL,237622,2021
87141044,Toul,TOUL,323201,2022
87141044,Toul,TOUL,390891,2023
87141044,Toul,TOUL,435931,2024
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,3364,2015
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2641,2016
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2502,2017
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2500,2018
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2864,2019
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2672,2020
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2344,2021
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,2520,2022
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,3827,2023
87141051,Fontenoy sur Moselle,FONTENOY-SUR-MOSELLE,3672,2024
87141069,Liverdun,LIVERDUN,18548,2015
87141069,Liverdun,LIVERDUN,20434,2016
87141069,Liverdun,LIVERDUN,24551,2017
87141069,Liverdun,LIVERDUN,27533,2018
87141069,Liverdun,LIVERDUN,29876,2019
87141069,Liverdun,LIVERDUN,21124,2020
87141069,Liverdun,LIVERDUN,24322,2021
87141069,Liverdun,LIVERDUN,35166,2022
87141069,Liverdun,LIVERDUN,39115,2023
87141069,Liverdun,LIVERDUN,44299,2024
87141077,Frouard,FROUARD,41051,2015
87141077,Frouard,FROUARD,37882,2016
87141077,Frouard,FROUARD,45636,2017
87141077,Frouard,FROUARD,46822,2018
87141077,Frouard,FROUARD,54606,2019
87141077,Frouard,FROUARD,33962,2020
87141077,Frouard,FROUARD,50077,2021
87141077,Frouard,FROUARD,68394,2022
87141077,Frouard,FROUARD,66735,2023
87141077,Frouard,FROUARD,68920,2024
87141085,Champigneulles,CHAMPIGNEULLES,18940,2015
87141085,Champigneulles,CHAMPIGNEULLES,13210,2016
87141085,Champigneulles,CHAMPIGNEULLES,9340,2017
87141085,Champigneulles,CHAMPIGNEULLES,11239,2018
87141085,Champigneulles,CHAMPIGNEULLES,14994,2019
87141085,Champigneulles,CHAMPIGNEULLES,12645,2020
87141085,Champigneulles,CHAMPIGNEULLES,17742,2021
87141085,Champigneulles,CHAMPIGNEULLES,24859,2022
87141085,Champigneulles,CHAMPIGNEULLES,22816,2023
87141085,Champigneulles,CHAMPIGNEULLES,23316,2024
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,9548,2015
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,8719,2016
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,8653,2017
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,9556,2018
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,10282,2019
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,6555,2020
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,7710,2021
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,8149,2022
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,9257,2023
87141093,Laneuveville devant Nancy,LANEUVEVILLE-DEVANT-NANCY,12618,2024
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,253934,2015
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,255131,2016
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,292623,2017
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,292272,2018
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,302982,2019
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,231914,2020
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,282964,2021
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,348189,2022
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,395548,2023
87141101,Varangeville Saint-Nicolas,VARANGEVILLE,396621,2024
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,308697,2015
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,291766,2016
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,291561,2017
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,275229,2018
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,277386,2019
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,219102,2020
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,248847,2021
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,291082,2022
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,355471,2023
87141119,Dombasle sur Meurthe,DOMBASLE-SUR-MEURTHE,355303,2024
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,154662,2015
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,168320,2016
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,164023,2017
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,175444,2018
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,207123,2019
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,196168,2020
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,199758,2021
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,237705,2022
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,306965,2023
87141127,Rosieres aux Salines,DOMBASLE-SUR-MEURTHE,324840,2024
87141135,Blainville-Damelevières,DAMELEVIERES,295781,2015
87141135,Blainville-Damelevières,DAMELEVIERES,279193,2016
87141135,Blainville-Damelevières,DAMELEVIERES,264277,2017
87141135,Blainville-Damelevières,DAMELEVIERES,246147,2018
87141135,Blainville-Damelevières,DAMELEVIERES,251380,2019
87141135,Blainville-Damelevières,DAMELEVIERES,177687,2020
87141135,Blainville-Damelevières,DAMELEVIERES,216220,2021
87141135,Blainville-Damelevières,DAMELEVIERES,275526,2022
87141135,Blainville-Damelevières,DAMELEVIERES,313619,2023
87141135,Blainville-Damelevières,DAMELEVIERES,321175,2024
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,12404,2015
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,12366,2016
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,9930,2017
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,9382,2018
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,10788,2019
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,8703,2020
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,10240,2021
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,11591,2022
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,14745,2023
87141143,Mont sur Meurthe,MONT-SUR-MEURTHE,16486,2024
87141150,Lunéville,LUNEVILLE,923786,2015
87141150,Lunéville,LUNEVILLE,877566,2016
87141150,Lunéville,LUNEVILLE,918474,2017
87141150,Lunéville,LUNEVILLE,898730,2018
87141150,Lunéville,LUNEVILLE,937483,2019
87141150,Lunéville,LUNEVILLE,651634,2020
87141150,Lunéville,LUNEVILLE,791746,2021
87141150,Lunéville,LUNEVILLE,963743,2022
87141150,Lunéville,LUNEVILLE,1055305,2023
87141150,Lunéville,LUNEVILLE,1074161,2024
87141200,Einvaux,EINVAUX,8766,2015
87141200,Einvaux,EINVAUX,6779,2016
87141200,Einvaux,EINVAUX,5343,2017
87141200,Einvaux,EINVAUX,5113,2018
87141200,Einvaux,EINVAUX,5387,2019
87141200,Einvaux,EINVAUX,3416,2020
87141200,Einvaux,EINVAUX,3098,2021
87141200,Einvaux,EINVAUX,4821,2022
87141200,Einvaux,EINVAUX,6028,2023
87141200,Einvaux,EINVAUX,4842,2024
87141218,Bayon,VIRECOURT,146075,2015
87141218,Bayon,VIRECOURT,140514,2016
87141218,Bayon,VIRECOURT,140910,2017
87141218,Bayon,VIRECOURT,131165,2018
87141218,Bayon,VIRECOURT,139986,2019
87141218,Bayon,VIRECOURT,106890,2020
87141218,Bayon,VIRECOURT,127453,2021
87141218,Bayon,VIRECOURT,163022,2022
87141218,Bayon,VIRECOURT,208600,2023
87141218,Bayon,VIRECOURT,200592,2024
87141291,Neufchâteau,NEUFCHATEAU,80707,2015
87141291,Neufchâteau,NEUFCHATEAU,80656,2016
87141291,Neufchâteau,NEUFCHATEAU,93348,2017
87141291,Neufchâteau,NEUFCHATEAU,87866,2018
87141291,Neufchâteau,NEUFCHATEAU,73661,2019
